batting_team_encoded,bowling_team_encoded,venue_encoded,current_score,wickets_fallen,overs,final_total_score
8,6,10,89,0,10.1,205
8,6,10,89,1,10.2,205
8,6,10,90,1,10.3,205
8,6,10,90,1,10.4,205
8,6,10,91,1,10.5,205
8,6,10,92,1,10.6,205
8,6,10,93,1,11.1,205
8,6,10,94,1,11.2,205
8,6,10,94,1,11.3,205
8,6,10,95,1,11.4,205
8,6,10,99,1,11.5,205
8,6,10,105,1,11.6,205
8,6,10,106,1,12.1,205
8,6,10,107,1,12.2,205
8,6,10,111,1,12.3,205
8,6,10,112,1,12.4,205
8,6,10,118,1,12.5,205
8,6,10,122,1,12.6,205
8,6,10,123,1,13.1,205
8,6,10,123,2,13.2,205
8,6,10,124,2,13.3,205
8,6,10,128,2,13.3,205
8,6,10,132,2,13.4,205
8,6,10,134,2,13.5,205
8,6,10,135,2,13.6,205
8,6,10,136,2,14.1,205
8,6,10,137,2,14.2,205
8,6,10,138,2,14.3,205
8,6,10,138,2,14.3,205
8,6,10,138,3,14.4,205
8,6,10,138,3,14.5,205
8,6,10,142,3,14.6,205
8,6,10,142,3,15.1,205
8,6,10,142,3,15.2,205
8,6,10,142,3,15.3,205
8,6,10,142,3,15.4,205
8,6,10,146,3,15.5,205
8,6,10,150,3,15.6,205
8,6,10,150,3,16.1,205
8,6,10,151,3,16.2,205
8,6,10,151,3,16.3,205
8,6,10,151,3,16.4,205
8,6,10,153,3,16.5,205
8,6,10,159,3,16.5,205
8,6,10,160,3,16.6,205
8,6,10,161,3,17.1,205
8,6,10,167,3,17.2,205
8,6,10,173,3,17.3,205
8,6,10,175,3,17.4,205
8,6,10,176,3,17.5,205
8,6,10,177,3,17.6,205
8,6,10,179,3,18.1,205
8,6,10,180,3,18.2,205
8,6,10,181,3,18.3,205
8,6,10,185,3,18.4,205
8,6,10,185,4,18.5,205
8,6,10,186,4,18.6,205
8,6,10,187,4,19.1,205
8,6,10,193,4,19.2,205
8,6,10,194,4,19.3,205
8,6,10,200,4,19.4,205
8,6,10,204,4,19.5,205
8,6,10,205,4,19.6,205
6,8,10,0,1,0.1,153
6,8,10,4,1,0.2,153
6,8,10,4,1,0.3,153
6,8,10,8,1,0.4,153
6,8,10,9,1,0.5,153
6,8,10,11,1,0.5,153
6,8,10,11,2,0.6,153
6,8,10,15,2,1.1,153
6,8,10,15,2,1.2,153
6,8,10,15,2,1.3,153
6,8,10,16,2,1.4,153
6,8,10,16,2,1.5,153
6,8,10,16,2,1.6,153
6,8,10,17,2,2.1,153
6,8,10,17,2,2.2,153
6,8,10,21,2,2.3,153
6,8,10,22,2,2.4,153
6,8,10,24,2,2.5,153
6,8,10,25,2,2.6,153
6,8,10,26,2,3.1,153
6,8,10,26,2,3.2,153
6,8,10,26,3,3.3,153
6,8,10,27,3,3.4,153
6,8,10,27,3,3.5,153
6,8,10,31,3,3.6,153
6,8,10,32,3,4.1,153
6,8,10,33,3,4.2,153
6,8,10,34,3,4.2,153
6,8,10,36,3,4.3,153
6,8,10,37,3,4.4,153
6,8,10,38,3,4.5,153
6,8,10,39,3,4.6,153
6,8,10,40,3,5.1,153
6,8,10,41,3,5.2,153
6,8,10,42,3,5.3,153
6,8,10,43,3,5.4,153
6,8,10,43,3,5.5,153
6,8,10,43,3,5.6,153
6,8,10,43,3,6.1,153
6,8,10,43,4,6.2,153
6,8,10,43,4,6.3,153
6,8,10,43,4,6.4,153
6,8,10,44,4,6.5,153
6,8,10,45,4,6.6,153
6,8,10,45,4,7.1,153
6,8,10,49,4,7.2,153
6,8,10,49,4,7.3,153
6,8,10,49,4,7.4,153
6,8,10,50,4,7.5,153
6,8,10,50,4,7.6,153
6,8,10,51,4,8.1,153
6,8,10,52,4,8.2,153
6,8,10,56,4,8.3,153
6,8,10,57,4,8.4,153
6,8,10,58,4,8.5,153
6,8,10,59,4,8.6,153
6,8,10,60,4,9.1,153
6,8,10,66,4,9.2,153
6,8,10,70,4,9.3,153
6,8,10,71,4,9.4,153
6,8,10,77,4,9.5,153
6,8,10,78,4,9.6,153
6,8,10,79,4,10.1,153
6,8,10,80,4,10.2,153
6,8,10,81,4,10.3,153
6,8,10,81,4,10.4,153
6,8,10,82,4,10.5,153
6,8,10,83,4,10.6,153
6,8,10,89,4,11.1,153
6,8,10,89,4,11.2,153
6,8,10,90,4,11.3,153
6,8,10,91,4,11.4,153
6,8,10,94,4,11.5,153
6,8,10,95,4,11.6,153
6,8,10,95,4,12.1,153
6,8,10,97,4,12.2,153
6,8,10,101,4,12.3,153
6,8,10,102,4,12.4,153
6,8,10,103,4,12.4,153
6,8,10,104,4,12.5,153
6,8,10,108,4,12.6,153
6,8,10,110,4,13.1,153
6,8,10,110,4,13.2,153
6,8,10,116,4,13.3,153
6,8,10,117,4,13.4,153
6,8,10,118,4,13.5,153
6,8,10,119,4,13.6,153
6,8,10,123,4,14.1,153
6,8,10,127,4,14.2,153
6,8,10,127,4,14.3,153
6,8,10,127,4,14.4,153
6,8,10,128,4,14.5,153
6,8,10,129,4,14.5,153
6,8,10,129,5,14.6,153
6,8,10,129,6,15.1,153
6,8,10,130,6,15.2,153
6,8,10,131,6,15.3,153
6,8,10,132,6,15.4,153
6,8,10,133,6,15.5,153
6,8,10,134,6,15.6,153
6,8,10,134,7,16.1,153
6,8,10,135,7,16.2,153
6,8,10,136,7,16.3,153
6,8,10,137,7,16.3,153
6,8,10,138,7,16.4,153
6,8,10,139,7,16.5,153
6,8,10,140,7,16.6,153
6,8,10,140,7,17.1,153
6,8,10,142,7,17.2,153
6,8,10,143,7,17.2,153
6,8,10,143,7,17.3,153
6,8,10,143,8,17.4,153
6,8,10,143,8,17.5,153
6,8,10,143,8,17.6,153
6,8,10,144,8,18.1,153
6,8,10,145,8,18.2,153
6,8,10,147,8,18.3,153
6,8,10,147,8,18.4,153
6,8,10,148,8,18.5,153
6,8,10,148,8,18.6,153
6,8,10,148,8,19.1,153
6,8,10,148,8,19.2,153
6,8,10,148,8,19.3,153
6,8,10,149,8,19.4,153
6,8,10,149,9,19.5,153
6,8,10,153,9,19.6,153
9,2,15,1,0,0.1,152
9,2,15,5,0,0.2,152
9,2,15,5,0,0.3,152
9,2,15,9,0,0.4,152
9,2,15,9,0,0.5,152
9,2,15,9,1,0.6,152
9,2,15,9,1,1.1,152
9,2,15,13,1,1.2,152
9,2,15,17,1,1.3,152
9,2,15,17,1,1.4,152
9,2,15,18,1,1.5,152
9,2,15,20,1,1.6,152
9,2,15,20,1,2.1,152
9,2,15,20,1,2.2,152
9,2,15,20,1,2.3,152
9,2,15,20,1,2.4,152
9,2,15,20,1,2.5,152
9,2,15,24,1,2.6,152
9,2,15,24,1,3.1,152
9,2,15,24,1,3.2,152
9,2,15,28,1,3.3,152
9,2,15,32,1,3.4,152
9,2,15,33,1,3.5,152
9,2,15,37,1,3.6,152
9,2,15,38,1,4.1,152
9,2,15,38,1,4.2,152
9,2,15,38,1,4.3,152
9,2,15,38,2,4.4,152
9,2,15,38,2,4.5,152
9,2,15,38,2,4.6,152
9,2,15,39,2,5.1,152
9,2,15,40,2,5.2,152
9,2,15,40,2,5.2,152
9,2,15,41,2,5.3,152
9,2,15,42,2,5.4,152
9,2,15,43,2,5.5,152
9,2,15,44,2,5.6,152
9,2,15,45,2,5.6,152
9,2,15,45,2,6.1,152
9,2,15,46,2,6.2,152
9,2,15,47,2,6.3,152
9,2,15,48,2,6.4,152
9,2,15,48,2,6.5,152
9,2,15,49,2,6.6,152
9,2,15,50,2,7.1,152
9,2,15,50,3,7.2,152
9,2,15,51,3,7.3,152
9,2,15,52,3,7.4,152
9,2,15,52,3,7.5,152
9,2,15,52,3,7.6,152
9,2,15,53,3,8.1,152
9,2,15,56,3,8.2,152
9,2,15,57,3,8.3,152
9,2,15,57,3,8.4,152
9,2,15,58,3,8.5,152
9,2,15,58,3,8.6,152
9,2,15,59,3,9.1,152
9,2,15,60,3,9.2,152
9,2,15,61,3,9.3,152
9,2,15,62,3,9.4,152
9,2,15,63,3,9.5,152
9,2,15,64,3,9.6,152
9,2,15,68,3,10.1,152
9,2,15,68,3,10.2,152
9,2,15,72,3,10.3,152
9,2,15,72,3,10.4,152
9,2,15,72,3,10.5,152
9,2,15,73,3,10.6,152
9,2,15,74,3,11.1,152
9,2,15,75,3,11.2,152
9,2,15,75,3,11.3,152
9,2,15,76,3,11.4,152
9,2,15,77,3,11.5,152
9,2,15,77,3,11.6,152
9,2,15,81,3,12.1,152
9,2,15,82,3,12.2,152
9,2,15,83,3,12.3,152
9,2,15,89,3,12.4,152
9,2,15,89,3,12.5,152
9,2,15,89,3,12.6,152
9,2,15,93,3,13.1,152
9,2,15,94,3,13.2,152
9,2,15,98,3,13.3,152
9,2,15,100,3,13.4,152
9,2,15,100,4,13.5,152
9,2,15,101,4,13.6,152
9,2,15,102,4,14.1,152
9,2,15,104,4,14.2,152
9,2,15,104,4,14.3,152
9,2,15,104,4,14.4,152
9,2,15,105,4,14.5,152
9,2,15,105,4,14.6,152
9,2,15,105,5,15.1,152
9,2,15,106,5,15.2,152
9,2,15,106,5,15.3,152
9,2,15,107,5,15.4,152
9,2,15,107,5,15.5,152
9,2,15,108,5,15.6,152
9,2,15,109,5,16.1,152
9,2,15,113,5,16.2,152
9,2,15,115,5,16.3,152
9,2,15,119,5,16.4,152
9,2,15,120,5,16.5,152
9,2,15,120,6,16.6,152
9,2,15,121,6,17.1,152
9,2,15,125,6,17.2,152
9,2,15,126,6,17.3,152
9,2,15,127,6,17.4,152
9,2,15,131,6,17.5,152
9,2,15,132,6,17.6,152
9,2,15,133,6,18.1,152
9,2,15,135,6,18.2,152
9,2,15,135,6,18.3,152
9,2,15,135,7,18.4,152
9,2,15,135,7,18.5,152
9,2,15,135,8,18.6,152
9,2,15,139,8,19.1,152
9,2,15,145,8,19.2,152
9,2,15,145,8,19.3,152
9,2,15,146,8,19.4,152
9,2,15,150,8,19.5,152
9,2,15,152,8,19.6,152
2,9,15,1,0,0.1,153
2,9,15,1,0,0.2,153
2,9,15,1,0,0.3,153
2,9,15,2,0,0.4,153
2,9,15,3,0,0.5,153
2,9,15,3,0,0.5,153
2,9,15,4,0,0.6,153
2,9,15,4,0,1.1,153
2,9,15,5,0,1.2,153
2,9,15,6,0,1.3,153
2,9,15,6,0,1.4,153
2,9,15,7,0,1.5,153
2,9,15,8,0,1.6,153
2,9,15,9,0,2.1,153
2,9,15,10,0,2.2,153
2,9,15,14,0,2.3,153
2,9,15,15,0,2.4,153
2,9,15,15,1,2.5,153
2,9,15,15,1,2.6,153
2,9,15,15,1,3.1,153
2,9,15,15,1,3.2,153
2,9,15,16,1,3.3,153
2,9,15,16,1,3.4,153
2,9,15,16,2,3.5,153
2,9,15,17,2,3.6,153
2,9,15,18,2,4.1,153
2,9,15,18,2,4.2,153
2,9,15,19,2,4.3,153
2,9,15,20,2,4.4,153
2,9,15,24,2,4.5,153
2,9,15,28,2,4.6,153
2,9,15,32,2,5.1,153
2,9,15,36,2,5.2,153
2,9,15,36,2,5.3,153
2,9,15,42,2,5.4,153
2,9,15,42,2,5.5,153
2,9,15,48,2,5.6,153
2,9,15,48,2,6.1,153
2,9,15,49,2,6.2,153
2,9,15,53,2,6.3,153
2,9,15,54,2,6.4,153
2,9,15,55,2,6.5,153
2,9,15,56,2,6.6,153
2,9,15,57,2,7.1,153
2,9,15,61,2,7.2,153
2,9,15,62,2,7.3,153
2,9,15,62,2,7.4,153
2,9,15,63,2,7.5,153
2,9,15,64,2,7.6,153
2,9,15,64,2,8.1,153
2,9,15,68,2,8.2,153
2,9,15,70,2,8.3,153
2,9,15,71,2,8.4,153
2,9,15,75,2,8.5,153
2,9,15,76,2,8.6,153
2,9,15,77,2,9.1,153
2,9,15,77,2,9.2,153
2,9,15,78,2,9.3,153
2,9,15,80,2,9.4,153
2,9,15,81,2,9.5,153
2,9,15,82,2,9.6,153
2,9,15,84,2,10.1,153
2,9,15,84,2,10.2,153
2,9,15,85,2,10.3,153
2,9,15,85,2,10.4,153
2,9,15,86,2,10.5,153
2,9,15,90,2,10.6,153
2,9,15,91,2,11.1,153
2,9,15,92,2,11.2,153
2,9,15,93,2,11.3,153
2,9,15,94,2,11.4,153
2,9,15,94,2,11.5,153
2,9,15,98,2,11.6,153
2,9,15,99,2,12.1,153
2,9,15,100,2,12.2,153
2,9,15,104,2,12.3,153
2,9,15,104,2,12.4,153
2,9,15,105,2,12.5,153
2,9,15,106,2,12.6,153
2,9,15,106,3,13.1,153
2,9,15,106,3,13.2,153
2,9,15,107,3,13.3,153
2,9,15,111,3,13.3,153
2,9,15,111,3,13.4,153
2,9,15,111,3,13.5,153
2,9,15,112,3,13.6,153
2,9,15,116,3,14.1,153
2,9,15,120,3,14.2,153
2,9,15,124,3,14.3,153
2,9,15,125,3,14.4,153
2,9,15,129,3,14.4,153
2,9,15,129,3,14.5,153
2,9,15,130,3,14.6,153
2,9,15,131,3,15.1,153
2,9,15,131,3,15.2,153
2,9,15,135,3,15.3,153
2,9,15,139,3,15.4,153
2,9,15,140,3,15.5,153
2,9,15,141,3,15.6,153
2,9,15,147,3,16.1,153
2,9,15,151,3,16.2,153
2,9,15,152,3,16.3,153
2,9,15,153,3,16.4,153
7,5,17,4,0,0.1,221
7,5,17,4,1,0.2,221
7,5,17,8,1,0.3,221
7,5,17,8,1,0.4,221
7,5,17,8,1,0.5,221
7,5,17,8,1,0.6,221
7,5,17,8,1,1.1,221
7,5,17,8,1,1.2,221
7,5,17,10,1,1.3,221
7,5,17,14,1,1.4,221
7,5,17,16,1,1.5,221
7,5,17,17,1,1.6,221
7,5,17,18,1,2.1,221
7,5,17,18,1,2.2,221
7,5,17,24,1,2.3,221
7,5,17,25,1,2.4,221
7,5,17,29,1,2.5,221
7,5,17,33,1,2.6,221
7,5,17,34,1,3.1,221
7,5,17,40,1,3.2,221
7,5,17,41,1,3.3,221
7,5,17,42,1,3.4,221
7,5,17,42,1,3.5,221
7,5,17,43,1,3.6,221
7,5,17,47,1,4.1,221
7,5,17,47,1,4.2,221
7,5,17,47,1,4.3,221
7,5,17,48,1,4.4,221
7,5,17,49,1,4.5,221
7,5,17,53,1,4.6,221
7,5,17,54,1,5.1,221
7,5,17,55,1,5.2,221
7,5,17,56,1,5.2,221
7,5,17,62,1,5.3,221
7,5,17,68,1,5.4,221
7,5,17,72,1,5.5,221
7,5,17,73,1,5.6,221
7,5,17,74,1,6.1,221
7,5,17,74,1,6.2,221
7,5,17,75,1,6.3,221
7,5,17,76,1,6.4,221
7,5,17,80,1,6.5,221
7,5,17,81,1,6.6,221
7,5,17,82,1,7.1,221
7,5,17,83,1,7.2,221
7,5,17,84,1,7.3,221
7,5,17,85,1,7.4,221
7,5,17,85,1,7.5,221
7,5,17,85,1,7.6,221
7,5,17,86,1,8.1,221
7,5,17,87,1,8.2,221
7,5,17,88,1,8.3,221
7,5,17,94,1,8.4,221
7,5,17,95,1,8.5,221
7,5,17,95,2,8.6,221
7,5,17,95,2,9.1,221
7,5,17,96,2,9.2,221
7,5,17,98,2,9.3,221
7,5,17,98,2,9.4,221
7,5,17,98,2,9.5,221
7,5,17,99,2,9.6,221
7,5,17,100,2,9.6,221
7,5,17,101,2,10.1,221
7,5,17,102,2,10.2,221
7,5,17,103,2,10.3,221
7,5,17,104,2,10.4,221
7,5,17,104,2,10.5,221
7,5,17,105,2,10.6,221
7,5,17,106,2,11.1,221
7,5,17,106,2,11.2,221
7,5,17,106,2,11.3,221
7,5,17,110,2,11.4,221
7,5,17,111,2,11.5,221
7,5,17,112,2,11.6,221
7,5,17,116,2,12.1,221
7,5,17,118,2,12.2,221
7,5,17,118,2,12.3,221
7,5,17,122,2,12.4,221
7,5,17,122,2,12.5,221
7,5,17,123,2,12.6,221
7,5,17,129,2,13.1,221
7,5,17,130,2,13.2,221
7,5,17,134,2,13.3,221
7,5,17,136,2,13.4,221
7,5,17,137,2,13.5,221
7,5,17,143,2,13.6,221
7,5,17,143,3,14.1,221
7,5,17,144,3,14.2,221
7,5,17,144,3,14.2,221
7,5,17,144,4,14.3,221
7,5,17,145,4,14.4,221
7,5,17,146,4,14.5,221
7,5,17,150,4,14.5,221
7,5,17,151,4,14.6,221
7,5,17,152,4,15.1,221
7,5,17,156,4,15.2,221
7,5,17,162,4,15.3,221
7,5,17,163,4,15.4,221
7,5,17,165,4,15.5,221
7,5,17,169,4,15.6,221
7,5,17,170,4,16.1,221
7,5,17,176,4,16.2,221
7,5,17,182,4,16.3,221
7,5,17,186,4,16.4,221
7,5,17,187,4,16.5,221
7,5,17,188,4,16.5,221
7,5,17,192,4,16.6,221
7,5,17,193,4,17.1,221
7,5,17,194,4,17.2,221
7,5,17,195,4,17.3,221
7,5,17,196,4,17.4,221
7,5,17,197,4,17.5,221
7,5,17,198,4,17.6,221
7,5,17,199,4,18.1,221
7,5,17,205,4,18.1,221
7,5,17,205,4,18.2,221
7,5,17,211,4,18.3,221
7,5,17,211,4,18.4,221
7,5,17,212,4,18.5,221
7,5,17,213,4,18.6,221
7,5,17,213,5,18.6,221
7,5,17,213,5,19.1,221
7,5,17,214,5,19.2,221
7,5,17,215,5,19.3,221
7,5,17,215,5,19.4,221
7,5,17,221,5,19.5,221
7,5,17,221,5,19.6,221
5,7,17,0,0,0.1,208
5,7,17,2,0,0.2,208
5,7,17,2,0,0.3,208
5,7,17,8,0,0.4,208
5,7,17,9,0,0.5,208
5,7,17,13,0,0.6,208
5,7,17,13,0,1.1,208
5,7,17,17,0,1.2,208
5,7,17,21,0,1.3,208
5,7,17,21,1,1.4,208
5,7,17,21,1,1.5,208
5,7,17,25,1,1.6,208
5,7,17,25,1,2.1,208
5,7,17,29,1,2.2,208
5,7,17,33,1,2.3,208
5,7,17,33,1,2.4,208
5,7,17,34,1,2.5,208
5,7,17,34,1,2.6,208
5,7,17,34,1,3.1,208
5,7,17,34,1,3.2,208
5,7,17,38,1,3.3,208
5,7,17,38,2,3.4,208
5,7,17,38,2,3.5,208
5,7,17,38,2,3.6,208
5,7,17,39,2,4.1,208
5,7,17,43,2,4.2,208
5,7,17,43,2,4.3,208
5,7,17,44,2,4.4,208
5,7,17,46,2,4.5,208
5,7,17,52,2,4.6,208
5,7,17,52,2,5.1,208
5,7,17,52,2,5.2,208
5,7,17,52,2,5.3,208
5,7,17,52,2,5.4,208
5,7,17,53,2,5.5,208
5,7,17,54,2,5.6,208
5,7,17,55,2,6.1,208
5,7,17,56,2,6.2,208
5,7,17,57,2,6.3,208
5,7,17,57,2,6.4,208
5,7,17,58,2,6.5,208
5,7,17,59,2,6.6,208
5,7,17,60,2,7.1,208
5,7,17,64,2,7.2,208
5,7,17,68,2,7.3,208
5,7,17,69,2,7.4,208
5,7,17,73,2,7.5,208
5,7,17,73,2,7.6,208
5,7,17,73,2,8.1,208
5,7,17,77,2,8.2,208
5,7,17,77,2,8.3,208
5,7,17,78,2,8.4,208
5,7,17,78,2,8.5,208
5,7,17,78,2,8.6,208
5,7,17,79,2,9.1,208
5,7,17,79,2,9.2,208
5,7,17,79,2,9.3,208
5,7,17,79,3,9.4,208
5,7,17,83,3,9.5,208
5,7,17,84,3,9.6,208
5,7,17,84,3,10.1,208
5,7,17,85,3,10.2,208
5,7,17,85,3,10.2,208
5,7,17,86,3,10.3,208
5,7,17,86,3,10.4,208
5,7,17,90,3,10.5,208
5,7,17,90,3,10.6,208
5,7,17,91,3,11.1,208
5,7,17,92,3,11.2,208
5,7,17,92,3,11.3,208
5,7,17,98,3,11.4,208
5,7,17,99,3,11.5,208
5,7,17,99,4,11.6,208
5,7,17,99,4,12.1,208
5,7,17,105,4,12.2,208
5,7,17,109,4,12.3,208
5,7,17,111,4,12.4,208
5,7,17,115,4,12.5,208
5,7,17,116,4,12.6,208
5,7,17,117,4,13.1,208
5,7,17,123,4,13.2,208
5,7,17,127,4,13.3,208
5,7,17,133,4,13.4,208
5,7,17,134,4,13.5,208
5,7,17,138,4,13.5,208
5,7,17,138,4,13.6,208
5,7,17,139,4,14.1,208
5,7,17,145,4,14.2,208
5,7,17,151,4,14.3,208
5,7,17,152,4,14.4,208
5,7,17,153,4,14.4,208
5,7,17,155,4,14.5,208
5,7,17,156,4,14.6,208
5,7,17,156,4,15.1,208
5,7,17,157,4,15.2,208
5,7,17,157,4,15.3,208
5,7,17,158,4,15.4,208
5,7,17,164,4,15.5,208
5,7,17,165,4,15.6,208
5,7,17,169,4,15.6,208
5,7,17,170,4,16.1,208
5,7,17,170,4,16.2,208
5,7,17,172,4,16.3,208
5,7,17,174,4,16.4,208
5,7,17,180,4,16.5,208
5,7,17,180,4,16.6,208
5,7,17,182,4,17.1,208
5,7,17,186,4,17.2,208
5,7,17,187,4,17.3,208
5,7,17,187,5,17.4,208
5,7,17,193,5,17.5,208
5,7,17,193,5,17.6,208
5,7,17,193,6,18.1,208
5,7,17,194,6,18.2,208
5,7,17,194,6,18.3,208
5,7,17,195,6,18.4,208
5,7,17,201,6,18.5,208
5,7,17,202,6,18.6,208
5,7,17,202,7,19.1,208
5,7,17,202,8,19.2,208
5,7,17,203,8,19.3,208
5,7,17,204,8,19.3,208
5,7,17,208,8,19.4,208
5,7,17,208,9,19.5,208
5,7,17,208,9,19.6,208
4,3,6,0,0,0.1,237
4,3,6,0,0,0.2,237
4,3,6,3,0,0.3,237
4,3,6,3,0,0.4,237
4,3,6,3,0,0.5,237
4,3,6,3,0,0.6,237
4,3,6,3,0,1.1,237
4,3,6,7,0,1.2,237
4,3,6,8,0,1.3,237
4,3,6,14,0,1.4,237
4,3,6,14,0,1.5,237
4,3,6,15,0,1.6,237
4,3,6,15,0,2.1,237
4,3,6,15,0,2.2,237
4,3,6,17,0,2.3,237
4,3,6,18,0,2.4,237
4,3,6,19,0,2.5,237
4,3,6,20,0,2.6,237
4,3,6,21,0,3.1,237
4,3,6,25,0,3.2,237
4,3,6,27,0,3.3,237
4,3,6,31,0,3.4,237
4,3,6,37,0,3.5,237
4,3,6,38,0,3.6,237
4,3,6,39,0,4.1,237
4,3,6,39,0,4.2,237
4,3,6,40,0,4.3,237
4,3,6,40,0,4.4,237
4,3,6,42,0,4.5,237
4,3,6,43,0,4.6,237
4,3,6,49,0,5.1,237
4,3,6,50,0,5.2,237
4,3,6,51,0,5.3,237
4,3,6,52,0,5.4,237
4,3,6,58,0,5.5,237
4,3,6,59,0,5.6,237
4,3,6,59,0,6.1,237
4,3,6,65,0,6.2,237
4,3,6,69,0,6.3,237
4,3,6,69,0,6.4,237
4,3,6,69,0,6.5,237
4,3,6,72,0,6.6,237
4,3,6,73,0,7.1,237
4,3,6,74,0,7.2,237
4,3,6,75,0,7.3,237
4,3,6,77,0,7.4,237
4,3,6,78,0,7.5,237
4,3,6,78,0,7.6,237
4,3,6,79,0,8.1,237
4,3,6,81,0,8.2,237
4,3,6,85,0,8.3,237
4,3,6,86,0,8.4,237
4,3,6,87,0,8.5,237
4,3,6,88,0,8.6,237
4,3,6,92,0,9.1,237
4,3,6,92,0,9.2,237
4,3,6,92,0,9.3,237
4,3,6,93,0,9.4,237
4,3,6,94,0,9.4,237
4,3,6,94,0,9.5,237
4,3,6,95,0,9.6,237
4,3,6,99,0,10.1,237
4,3,6,99,1,10.2,237
4,3,6,100,1,10.3,237
4,3,6,101,1,10.4,237
4,3,6,102,1,10.5,237
4,3,6,106,1,10.6,237
4,3,6,106,1,11.1,237
4,3,6,107,1,11.2,237
4,3,6,108,1,11.3,237
4,3,6,112,1,11.3,237
4,3,6,113,1,11.4,237
4,3,6,117,1,11.5,237
4,3,6,118,1,11.6,237
4,3,6,122,1,11.6,237
4,3,6,128,1,12.1,237
4,3,6,129,1,12.2,237
4,3,6,133,1,12.2,237
4,3,6,134,1,12.3,237
4,3,6,134,1,12.4,237
4,3,6,135,1,12.5,237
4,3,6,137,1,12.6,237
4,3,6,143,1,13.1,237
4,3,6,144,1,13.2,237
4,3,6,150,1,13.3,237
4,3,6,151,1,13.4,237
4,3,6,153,1,13.5,237
4,3,6,153,1,13.6,237
4,3,6,155,1,14.1,237
4,3,6,156,1,14.2,237
4,3,6,156,1,14.3,237
4,3,6,162,1,14.4,237
4,3,6,162,1,14.5,237
4,3,6,163,1,14.6,237
4,3,6,169,1,14.6,237
4,3,6,169,1,15.1,237
4,3,6,169,2,15.2,237
4,3,6,170,2,15.3,237
4,3,6,176,2,15.4,237
4,3,6,176,2,15.5,237
4,3,6,177,2,15.6,237
4,3,6,183,2,16.1,237
4,3,6,189,2,16.2,237
4,3,6,190,2,16.3,237
4,3,6,191,2,16.4,237
4,3,6,191,2,16.5,237
4,3,6,192,2,16.6,237
4,3,6,196,2,17.1,237
4,3,6,196,2,17.2,237
4,3,6,200,2,17.3,237
4,3,6,206,2,17.4,237
4,3,6,210,2,17.5,237
4,3,6,216,2,17.6,237
4,3,6,220,2,18.1,237
4,3,6,220,3,18.2,237
4,3,6,220,3,18.3,237
4,3,6,221,3,18.4,237
4,3,6,225,3,18.5,237
4,3,6,226,3,18.6,237
4,3,6,230,3,19.1,237
4,3,6,231,3,19.2,237
4,3,6,231,3,19.2,237
4,3,6,232,3,19.3,237
4,3,6,234,3,19.4,237
4,3,6,235,3,19.5,237
4,3,6,236,3,19.6,237
4,3,6,237,3,19.6,237
3,4,6,5,0,0.1,229
3,4,6,6,0,0.1,229
3,4,6,7,0,0.2,229
3,4,6,7,0,0.2,229
3,4,6,8,0,0.3,229
3,4,6,14,0,0.3,229
3,4,6,14,0,0.4,229
3,4,6,15,0,0.5,229
3,4,6,16,0,0.6,229
3,4,6,22,0,1.1,229
3,4,6,22,0,1.2,229
3,4,6,22,0,1.3,229
3,4,6,23,0,1.4,229
3,4,6,27,0,1.5,229
3,4,6,31,0,1.6,229
3,4,6,37,0,2.1,229
3,4,6,37,0,2.2,229
3,4,6,37,1,2.3,229
3,4,6,37,1,2.4,229
3,4,6,41,1,2.5,229
3,4,6,45,1,2.6,229
3,4,6,46,1,3.1,229
3,4,6,47,1,3.2,229
3,4,6,47,1,3.3,229
3,4,6,53,1,3.4,229
3,4,6,54,1,3.5,229
3,4,6,54,1,3.5,229
3,4,6,55,1,3.6,229
3,4,6,59,1,3.6,229
3,4,6,63,1,4.1,229
3,4,6,67,1,4.2,229
3,4,6,67,1,4.3,229
3,4,6,67,1,4.4,229
3,4,6,68,1,4.5,229
3,4,6,72,1,4.6,229
3,4,6,78,1,5.1,229
3,4,6,78,1,5.2,229
3,4,6,84,1,5.3,229
3,4,6,88,1,5.4,229
3,4,6,88,1,5.5,229
3,4,6,89,1,5.6,229
3,4,6,90,1,6.1,229
3,4,6,90,2,6.2,229
3,4,6,92,2,6.3,229
3,4,6,93,2,6.4,229
3,4,6,94,2,6.5,229
3,4,6,95,2,6.6,229
3,4,6,95,2,7.1,229
3,4,6,99,2,7.2,229
3,4,6,100,2,7.3,229
3,4,6,101,2,7.3,229
3,4,6,101,2,7.4,229
3,4,6,102,2,7.5,229
3,4,6,106,2,7.6,229
3,4,6,108,2,8.1,229
3,4,6,109,2,8.2,229
3,4,6,110,2,8.3,229
3,4,6,110,2,8.4,229
3,4,6,111,2,8.5,229
3,4,6,115,2,8.6,229
3,4,6,119,2,9.1,229
3,4,6,120,2,9.2,229
3,4,6,120,2,9.3,229
3,4,6,121,2,9.4,229
3,4,6,127,2,9.4,229
3,4,6,127,2,9.5,229
3,4,6,128,2,9.6,229
3,4,6,130,2,10.1,229
3,4,6,130,2,10.2,229
3,4,6,131,2,10.3,229
3,4,6,135,2,10.4,229
3,4,6,135,2,10.5,229
3,4,6,135,2,10.6,229
3,4,6,136,2,11.1,229
3,4,6,136,2,11.1,229
3,4,6,140,2,11.2,229
3,4,6,141,2,11.3,229
3,4,6,143,2,11.4,229
3,4,6,144,2,11.5,229
